'[14:25:36.032]',0.455,0.629,0.700,0.145,0.404,55.541
'[14:25:36.040]',0.450,0.635,0.700,0.148,0.398,56.128
'[14:25:36.048]',0.445,0.635,0.700,0.153,0.393,57.301
'[14:25:36.056]',0.440,0.641,0.695,0.156,0.387,59.648
'[14:25:36.064]',0.430,0.641,0.685,0.161,0.382,63.755
'[14:25:36.072]',0.420,0.645,0.680,0.165,0.377,69.622
'[14:25:36.080]',0.405,0.650,0.675,0.170,0.372,76.662
'[14:25:36.088]',0.389,0.654,0.675,0.175,0.367,83.703
'[14:25:36.096]',0.375,0.664,0.675,0.181,0.362,89.765
'[14:25:36.104]',0.360,0.670,0.680,0.185,0.359,95.046
'[14:25:36.112]',0.350,0.676,0.695,0.193,0.356,99.348
'[14:25:36.120]',0.340,0.680,0.700,0.199,0.352,103.260
'[14:25:36.128]',0.330,0.686,0.695,0.207,0.348,106.389
'[14:25:36.136]',0.320,0.689,0.690,0.213,0.344,108.931
'[14:25:36.144]',0.315,0.699,0.685,0.221,0.339,110.496
'[14:25:36.152]',0.310,0.699,0.680,0.229,0.335,111.669
'[14:25:36.160]',0.310,0.705,0.675,0.236,0.331,112.451
'[14:25:36.168]',0.305,0.705,0.665,0.244,0.328,112.647
'[14:25:36.176]',0.305,0.709,0.660,0.250,0.325,112.451
'[14:25:36.184]',0.299,0.715,0.660,0.257,0.321,111.864
'[14:25:36.192]',0.299,0.715,0.660,0.263,0.317,110.887
'[14:25:36.200]',0.299,0.715,0.670,0.269,0.314,109.713
'[14:25:36.208]',0.295,0.721,0.680,0.274,0.311,108.344
'[14:25:36.216]',0.290,0.725,0.680,0.280,0.308,106.584
'[14:25:36.224]',0.285,0.725,0.675,0.284,0.304,104.433
'[14:25:36.232]',0.285,0.725,0.680,0.289,0.301,102.086
'[14:25:36.240]',0.285,0.725,0.700,0.294,0.297,99.348
'[14:25:36.248]',0.280,0.725,0.709,0.298,0.293,96.415
'[14:25:36.256]',0.280,0.721,0.709,0.301,0.289,93.090
'[14:25:36.264]',0.280,0.715,0.704,0.306,0.286,89.765
'[14:25:36.272]',0.280,0.715,0.700,0.311,0.283,86.245
'[14:25:36.280]',0.275,0.721,0.704,0.315,0.281,82.921
'[14:25:36.288]',0.275,0.725,0.720,0.320,0.280,80.378
'[14:25:36.296]',0.275,0.725,0.745,0.325,0.282,78.227
'[14:25:36.304]',0.275,0.725,0.760,0.329,0.286,76.662
'[14:25:36.312]',0.275,0.725,0.775,0.334,0.295,75.293
'[14:25:36.320]',0.280,0.715,0.780,0.338,0.311,74.316
'[14:25:36.328]',0.290,0.705,0.796,0.343,0.333,73.533
'[14:25:36.336]',0.305,0.689,0.815,0.348,0.363,73.142
'[14:25:36.344]',0.320,0.680,0.835,0.351,0.397,72.751
'[14:25:36.352]',0.325,0.676,0.840,0.355,0.436,72.360
'[14:25:36.360]',0.310,0.680,0.835,0.360,0.477,72.164
'[14:25:36.368]',0.295,0.695,0.825,0.365,0.518,71.969
'[14:25:36.376]',0.270,0.709,0.810,0.371,0.559,71.773
'[14:25:36.384]',0.250,0.730,0.800,0.376,0.597,71.578
'[14:25:36.392]',0.254,0.725,0.789,0.380,0.631,71.382
'[14:25:36.400]',0.265,0.709,0.775,0.385,0.659,71.186
'[14:25:36.408]',0.275,0.709,0.755,0.389,0.681,71.186
'[14:25:36.416]',0.275,0.715,0.735,0.396,0.703,70.991
'[14:25:36.424]',0.270,0.725,0.716,0.402,0.723,70.600
'[14:25:36.432]',0.265,0.730,0.690,0.408,0.741,70.404
'[14:25:36.440]',0.270,0.725,0.675,0.414,0.757,70.209
'[14:25:36.448]',0.280,0.715,0.655,0.422,0.767,70.013
'[14:25:36.456]',0.280,0.709,0.645,0.428,0.776,69.622
'[14:25:36.464]',0.285,0.709,0.640,0.434,0.781,69.231
'[14:25:36.472]',0.290,0.709,0.635,0.440,0.783,69.035
'[14:25:36.480]',0.295,0.705,0.635,0.447,0.782,68.449
'[14:25:36.488]',0.299,0.705,0.635,0.453,0.777,68.057
'[14:25:36.496]',0.305,0.699,0.624,0.459,0.770,67.666
'[14:25:36.504]',0.340,0.689,0.595,0.465,0.761,67.275
'[14:25:36.512]',0.420,0.664,0.525,0.471,0.750,66.688
'[14:25:36.520]',0.535,0.635,0.425,0.478,0.735,66.297
'[14:25:36.528]',0.625,0.600,0.315,0.484,0.718,65.906
'[14:25:36.536]',0.465,0.629,0.305,0.491,0.701,65.515
'[14:25:36.544]',0.005,0.785,0.510,0.498,0.682,64.928
'[14:25:36.552]',0.000,0.945,0.610,0.504,0.663,64.537
'[14:25:36.560]',0.000,0.965,0.580,0.510,0.643,64.146
'[14:25:36.568]',0.084,0.840,0.565,0.516,0.626,63.755
'[14:25:36.576]',0.245,0.740,0.595,0.522,0.609,63.364
'[14:25:36.584]',0.310,0.695,0.624,0.530,0.593,62.973
'[14:25:36.592]',0.330,0.680,0.650,0.538,0.579,62.582
'[14:25:36.600]',0.335,0.676,0.685,0.546,0.567,62.190
'[14:25:36.608]',0.340,0.670,0.730,0.555,0.557,61.995
'[14:25:36.616]',0.344,0.670,0.775,0.563,0.547,61.604
'[14:25:36.624]',0.344,0.676,0.820,0.572,0.539,61.213
'[14:25:36.632]',0.344,0.676,0.850,0.581,0.531,60.821
'[14:25:36.640]',0.350,0.670,0.860,0.590,0.524,60.626
'[14:25:36.648]',0.355,0.664,0.850,0.600,0.517,60.235
'[14:25:36.656]',0.360,0.660,0.835,0.609,0.510,59.844
'[14:25:36.664]',0.370,0.660,0.830,0.618,0.504,59.452
'[14:25:36.672]',0.375,0.650,0.815,0.629,0.499,59.257
'[14:25:36.680]',0.385,0.645,0.800,0.640,0.493,58.866
'[14:25:36.688]',0.395,0.641,0.775,0.651,0.487,58.475
'[14:25:36.696]',0.405,0.635,0.745,0.662,0.481,58.083
'[14:25:36.704]',0.420,0.619,0.709,0.671,0.477,57.692
'[14:25:36.712]',0.430,0.615,0.675,0.680,0.472,57.301
'[14:25:36.720]',0.435,0.615,0.650,0.689,0.467,56.910
'[14:25:36.728]',0.450,0.605,0.624,0.699,0.462,56.519
'[14:25:36.736]',0.460,0.600,0.610,0.708,0.457,55.932
'[14:25:36.744]',0.465,0.596,0.585,0.719,0.451,55.737
'[14:25:36.752]',0.475,0.596,0.560,0.728,0.446,55.541
'[14:25:36.760]',0.475,0.596,0.530,0.737,0.439,55.737
'[14:25:36.768]',0.470,0.596,0.510,0.745,0.433,56.323
'[14:25:36.776]',0.460,0.600,0.505,0.754,0.427,57.497
'[14:25:36.784]',0.455,0.605,0.495,0.760,0.421,60.235
'[14:25:36.792]',0.445,0.609,0.485,0.768,0.415,64.733
'[14:25:36.800]',0.435,0.615,0.480,0.773,0.411,70.991
'[14:25:36.808]',0.420,0.615,0.470,0.779,0.406,78.227
'[14:25:36.816]',0.410,0.619,0.466,0.782,0.402,85.463
'[14:25:36.824]',0.389,0.629,0.466,0.785,0.397,91.721
'[14:25:36.832]',0.370,0.641,0.466,0.787,0.392,96.806
'[14:25:36.840]',0.350,0.645,0.466,0.788,0.388,101.108
'[14:25:36.848]',0.340,0.650,0.466,0.788,0.384,105.020
'[14:25:36.856]',0.330,0.654,0.466,0.787,0.380,108.149
'[14:25:36.864]',0.320,0.660,0.450,0.785,0.376,110.691
'[14:25:36.872]',0.320,0.664,0.435,0.782,0.372,112.256
'[14:25:36.880]',0.310,0.664,0.425,0.779,0.368,113.233
'[14:25:36.888]',0.310,0.664,0.420,0.774,0.364,114.016
'[14:25:36.896]',0.305,0.670,0.420,0.767,0.361,114.407
'[14:25:36.904]',0.305,0.670,0.430,0.759,0.358,114.211
'[14:25:36.912]',0.299,0.680,0.454,0.750,0.355,113.625
'[14:25:36.920]',0.290,0.686,0.475,0.739,0.351,112.647
'[14:25:36.928]',0.285,0.689,0.490,0.726,0.348,111.473
'[14:25:36.936]',0.280,0.689,0.505,0.714,0.344,110.104
'[14:25:36.944]',0.275,0.689,0.520,0.700,0.340,108.540
'[14:25:36.952]',0.275,0.689,0.520,0.686,0.336,106.584
'[14:25:36.960]',0.265,0.689,0.510,0.672,0.333,104.237
'[14:25:36.968]',0.265,0.689,0.490,0.658,0.329,101.695
'[14:25:36.976]',0.259,0.689,0.480,0.646,0.326,98.761
'[14:25:36.984]',0.259,0.689,0.480,0.632,0.321,95.632
'[14:25:36.992]',0.259,0.686,0.505,0.620,0.316,92.308
'[14:25:37.000]',0.259,0.686,0.530,0.606,0.313,88.788
'[14:25:37.008]',0.259,0.686,0.555,0.594,0.311,85.463
'[14:25:37.016]',0.259,0.680,0.575,0.580,0.309,82.529
'[14:25:37.024]',0.265,0.676,0.585,0.569,0.309,79.987
'[14:25:37.032]',0.265,0.670,0.600,0.558,0.314,78.031
'[14:25:37.040]',0.265,0.670,0.610,0.547,0.325,76.662
'[14:25:37.048]',0.265,0.660,0.619,0.538,0.342,75.489
'[14:25:37.056]',0.280,0.650,0.635,0.529,0.367,74.707
'[14:25:37.064]',0.295,0.641,0.655,0.519,0.398,73.924
'[14:25:37.072]',0.310,0.625,0.675,0.512,0.435,73.533
'[14:25:37.080]',0.320,0.615,0.695,0.502,0.475,73.142
'[14:25:37.088]',0.325,0.615,0.700,0.496,0.517,72.947
'[14:25:37.096]',0.305,0.619,0.690,0.488,0.553,72.751
'[14:25:37.104]',0.285,0.635,0.675,0.482,0.586,72.360
'[14:25:37.112]',0.259,0.650,0.665,0.476,0.620,72.164
'[14:25:37.120]',0.245,0.660,0.685,0.471,0.653,71.969
'[14:25:37.128]',0.254,0.650,0.704,0.465,0.683,71.773
'[14:25:37.136]',0.259,0.650,0.725,0.461,0.712,71.578
'[14:25:37.144]',0.254,0.650,0.740,0.456,0.735,71.382
'[14:25:37.152]',0.250,0.660,0.750,0.450,0.756,70.991
'[14:25:37.160]',0.245,0.664,0.745,0.445,0.772,70.795
'[14:25:37.168]',0.245,0.670,0.735,0.439,0.786,70.404
'[14:25:37.176]',0.245,0.670,0.720,0.433,0.797,70.209
'[14:25:37.184]',0.245,0.664,0.700,0.427,0.804,69.818
'[14:25:37.192]',0.259,0.654,0.695,0.422,0.806,69.426
'[14:25:37.200]',0.270,0.650,0.695,0.417,0.806,69.035
'[14:25:37.208]',0.275,0.650,0.690,0.411,0.804,68.644
'[14:25:37.216]',0.280,0.650,0.690,0.406,0.799,68.057
'[14:25:37.224]',0.285,0.641,0.685,0.400,0.791,67.666
'[14:25:37.232]',0.299,0.641,0.675,0.394,0.780,67.275
'[14:25:37.240]',0.350,0.625,0.640,0.388,0.767,66.688
'[14:25:37.248]',0.445,0.600,0.585,0.382,0.752,66.102
'[14:25:37.256]',0.555,0.564,0.500,0.376,0.734,65.711
'[14:25:37.264]',0.595,0.545,0.440,0.371,0.715,65.124
'[14:25:37.272]',0.275,0.625,0.525,0.365,0.695,64.733
'[14:25:37.280]',0.000,0.814,0.675,0.359,0.674,64.342
'[14:25:37.288]',0.000,0.936,0.720,0.354,0.654,63.755
'[14:25:37.296]',0.000,0.875,0.709,0.349,0.636,63.364
'[14:25:37.304]',0.145,0.744,0.784,0.345,0.621,62.973
'[14:25:37.312]',0.275,0.654,0.881,0.340,0.605,62.582
'[14:25:37.320]',0.325,0.615,0.950,0.337,0.590,62.190
'[14:25:37.328]',0.340,0.605,0.959,0.332,0.577,61.995
'[14:25:37.336]',0.344,0.605,0.915,0.329,0.564,61.604
'[14:25:37.344]',0.344,0.609,0.874,0.325,0.552,61.213
'[14:25:37.352]',0.344,0.615,0.845,0.321,0.542,60.821
'[14:25:37.360]',0.350,0.619,0.825,0.318,0.533,60.430
'[14:25:37.368]',0.355,0.619,0.815,0.315,0.524,59.844
'[14:25:37.376]',0.365,0.619,0.805,0.312,0.515,59.452
'[14:25:37.384]',0.370,0.625,0.800,0.309,0.507,59.061
'[14:25:37.392]',0.370,0.635,0.805,0.306,0.500,58.670
'[14:25:37.400]',0.375,0.641,0.805,0.304,0.494,58.279
'[14:25:37.408]',0.385,0.645,0.805,0.303,0.488,58.083
'[14:25:37.416]',0.389,0.650,0.796,0.301,0.482,57.692
'[14:25:37.424]',0.395,0.654,0.784,0.300,0.476,57.301
'[14:25:37.432]',0.395,0.645,0.775,0.298,0.469,56.910
'[14:25:37.440]',0.405,0.650,0.770,0.297,0.462,56.715
'[14:25:37.448]',0.415,0.686,0.800,0.295,0.456,56.323
'[14:25:37.456]',0.425,0.734,0.845,0.295,0.450,55.932
'[14:25:37.464]',0.435,0.766,0.874,0.294,0.443,55.541
'[14:25:37.472]',0.445,0.775,0.890,0.294,0.436,55.346
'[14:25:37.480]',0.450,0.779,0.895,0.292,0.428,55.346
'[14:25:37.488]',0.455,0.779,0.881,0.292,0.421,55.150
'[14:25:37.496]',0.450,0.779,0.865,0.291,0.414,55.346
'[14:25:37.504]',0.445,0.785,0.865,0.289,0.409,55.932
'[14:25:37.512]',0.440,0.789,0.860,0.289,0.403,57.497
'[14:25:37.520]',0.435,0.789,0.860,0.287,0.396,60.430
'[14:25:37.528]',0.430,0.789,0.865,0.286,0.389,65.319
'[14:25:37.536]',0.415,0.795,0.860,0.284,0.383,71.773
'[14:25:37.544]',0.405,0.789,0.850,0.283,0.376,79.009
'[14:25:37.552]',0.395,0.785,0.830,0.281,0.370,86.050
'[14:25:37.560]',0.385,0.779,0.805,0.280,0.365,92.112
'[14:25:37.568]',0.375,0.775,0.770,0.278,0.359,97.197
'[14:25:37.576]',0.365,0.770,0.735,0.275,0.353,101.499
'[14:25:37.584]',0.365,0.770,0.704,0.272,0.341,105.215
'[14:25:37.592]',0.360,0.766,0.695,0.270,0.327,108.149
'[14:25:37.600]',0.350,0.770,0.685,0.266,0.320,110.496
'[14:25:37.608]',0.340,0.770,0.680,0.263,0.315,112.060
'[14:25:37.616]',0.335,0.770,0.670,0.260,0.310,113.038
'[14:25:37.624]',0.330,0.766,0.655,0.255,0.306,113.625
'[14:25:37.632]',0.330,0.766,0.635,0.252,0.301,113.820
'[14:25:37.640]',0.330,0.766,0.605,0.249,0.297,113.233
'[14:25:37.648]',0.325,0.770,0.585,0.246,0.292,112.451
'[14:25:37.656]',0.315,0.770,0.575,0.241,0.287,111.473
'[14:25:37.664]',0.310,0.770,0.570,0.238,0.283,110.104
'[14:25:37.672]',0.305,0.775,0.570,0.235,0.279,108.540
'[14:25:37.680]',0.295,0.775,0.565,0.232,0.274,106.584
'[14:25:37.688]',0.290,0.775,0.550,0.230,0.270,104.433
'[14:25:37.696]',0.290,0.775,0.546,0.229,0.267,101.891
'[14:25:37.704]',0.285,0.779,0.550,0.227,0.265,98.957
'[14:25:37.712]',0.280,0.779,0.570,0.227,0.262,95.632
'[14:25:37.720]',0.280,0.775,0.585,0.227,0.258,92.308
'[14:25:37.728]',0.280,0.770,0.590,0.229,0.254,88.788
'[14:25:37.736]',0.280,0.770,0.590,0.230,0.250,85.267
'[14:25:37.744]',0.280,0.760,0.595,0.233,0.248,82.138
'[14:25:37.752]',0.280,0.754,0.605,0.236,0.246,79.400
'[14:25:37.760]',0.280,0.754,0.615,0.240,0.247,77.249
'[14:25:37.768]',0.275,0.750,0.619,0.243,0.253,75.685
'[14:25:37.776]',0.275,0.754,0.595,0.244,0.264,74.511
'[14:25:37.784]',0.280,0.744,0.560,0.247,0.281,73.533
'[14:25:37.792]',0.295,0.730,0.555,0.250,0.305,72.947
'[14:25:37.800]',0.315,0.709,0.605,0.252,0.330,72.360
'[14:25:37.808]',0.325,0.699,0.640,0.253,0.358,71.969
'[14:25:37.816]',0.320,0.699,0.670,0.257,0.392,71.773
'[14:25:37.824]',0.305,0.705,0.675,0.258,0.429,71.382
'[14:25:37.832]',0.290,0.721,0.675,0.258,0.467,71.186
'[14:25:37.840]',0.265,0.740,0.685,0.258,0.505,70.991
'[14:25:37.848]',0.245,0.750,0.716,0.258,0.541,70.795
'[14:25:37.856]',0.245,0.740,0.750,0.257,0.574,70.600
'[14:25:37.864]',0.254,0.734,0.770,0.255,0.602,70.209
'[14:25:37.872]',0.259,0.734,0.784,0.252,0.628,70.013
'[14:25:37.880]',0.254,0.744,0.789,0.249,0.649,69.818
'[14:25:37.888]',0.254,0.744,0.789,0.244,0.668,69.622
'[14:25:37.896]',0.259,0.744,0.796,0.238,0.680,69.426
'[14:25:37.904]',0.259,0.734,0.789,0.233,0.689,69.035
'[14:25:37.912]',0.265,0.730,0.770,0.227,0.696,68.840
'[14:25:37.920]',0.275,0.725,0.745,0.221,0.702,68.449
'[14:25:37.928]',0.280,0.715,0.720,0.216,0.705,68.253
'[14:25:37.936]',0.285,0.709,0.700,0.212,0.706,67.862
'[14:25:37.944]',0.290,0.705,0.690,0.207,0.703,67.471
'[14:25:37.952]',0.295,0.695,0.675,0.202,0.698,66.884
'[14:25:37.960]',0.305,0.686,0.660,0.198,0.690,66.493
'[14:25:37.968]',0.340,0.680,0.635,0.195,0.679,65.906
'[14:25:37.976]',0.420,0.654,0.580,0.190,0.666,65.515
'[14:25:37.984]',0.530,0.625,0.495,0.187,0.651,65.124
'[14:25:37.992]',0.620,0.580,0.420,0.184,0.635,64.733
'[14:25:38.000]',0.485,0.570,0.415,0.182,0.620,64.342
'[14:25:38.008]',0.045,0.730,0.580,0.179,0.603,63.755
'[14:25:38.016]',0.000,0.904,0.645,0.178,0.585,63.364
'[14:25:38.024]',0.000,0.936,0.619,0.176,0.567,62.973
'[14:25:38.032]',0.114,0.799,0.635,0.176,0.549,62.777
'[14:25:38.040]',0.280,0.689,0.675,0.176,0.534,62.386
'[14:25:38.048]',0.350,0.635,0.695,0.175,0.519,61.995
'[14:25:38.056]',0.375,0.615,0.695,0.175,0.506,61.604
'[14:25:38.064]',0.389,0.605,0.695,0.175,0.494,61.213
'[14:25:38.072]',0.395,0.600,0.695,0.175,0.483,60.626
'[14:25:38.080]',0.405,0.590,0.695,0.175,0.473,60.235
'[14:25:38.088]',0.415,0.580,0.695,0.175,0.464,59.844
'[14:25:38.096]',0.430,0.574,0.695,0.175,0.457,59.648
'[14:25:38.104]',0.435,0.570,0.704,0.176,0.450,59.257
'[14:25:38.112]',0.440,0.570,0.716,0.176,0.443,58.866
'[14:25:38.120]',0.445,0.570,0.725,0.178,0.436,58.475
'[14:25:38.128]',0.450,0.564,0.725,0.179,0.430,58.279
'[14:25:38.136]',0.455,0.561,0.720,0.179,0.424,57.692
'[14:25:38.144]',0.460,0.561,0.716,0.181,0.419,57.301
'[14:25:38.152]',0.465,0.555,0.725,0.181,0.414,56.910
'[14:25:38.160]',0.475,0.551,0.730,0.182,0.409,56.519
'[14:25:38.168]',0.480,0.545,0.735,0.182,0.403,56.323
'[14:25:38.176]',0.485,0.539,0.735,0.184,0.398,55.932
'[14:25:38.184]',0.495,0.539,0.735,0.184,0.392,55.541
'[14:25:38.192]',0.495,0.545,0.735,0.185,0.387,55.346
'[14:25:38.200]',0.495,0.551,0.735,0.185,0.382,54.954
'[14:25:38.208]',0.495,0.555,0.730,0.185,0.376,54.954
'[14:25:38.216]',0.490,0.561,0.725,0.187,0.370,54.759
'[14:25:38.224]',0.480,0.574,0.709,0.185,0.365,54.759
'[14:25:38.232]',0.465,0.584,0.700,0.185,0.359,55.150
'[14:25:38.240]',0.460,0.596,0.685,0.185,0.353,55.932
'[14:25:38.248]',0.450,0.600,0.680,0.185,0.348,57.692
'[14:25:38.256]',0.440,0.609,0.685,0.184,0.343,60.821
'[14:25:38.264]',0.425,0.615,0.690,0.184,0.337,65.906
'[14:25:38.272]',0.415,0.619,0.695,0.182,0.332,72.360
'[14:25:38.280]',0.400,0.625,0.690,0.179,0.327,79.400
'[14:25:38.288]',0.385,0.635,0.685,0.176,0.322,85.854
'[14:25:38.296]',0.365,0.641,0.680,0.173,0.318,91.525
'[14:25:38.304]',0.350,0.650,0.665,0.168,0.314,96.024
'[14:25:38.312]',0.335,0.654,0.650,0.162,0.309,99.739
'[14:25:38.320]',0.325,0.664,0.635,0.156,0.304,103.064
'[14:25:38.328]',0.310,0.670,0.631,0.150,0.299,105.802
'[14:25:38.336]',0.305,0.680,0.631,0.138,0.293,107.758
'[14:25:38.344]',0.299,0.686,0.635,0.127,0.289,109.127
'[14:25:38.352]',0.295,0.686,0.635,0.110,0.284,109.713
'[14:25:38.360]',0.290,0.689,0.631,0.094,0.280,110.104
'[14:25:38.368]',0.285,0.699,0.619,0.074,0.276,109.909
'[14:25:38.376]',0.285,0.699,0.619,0.054,0.271,109.518
'[14:25:38.384]',0.280,0.705,0.619,0.032,0.267,108.735
'[14:25:38.392]',0.275,0.709,0.619,0.009,0.264,107.366
'[14:25:38.400]',0.275,0.715,0.635,-0.011,0.261,105.997
'[14:25:38.408]',0.270,0.715,0.640,-0.031,0.258,104.237
'[14:25:38.416]',0.265,0.715,0.650,-0.048,0.254,102.086
'[14:25:38.424]',0.265,0.721,0.655,-0.066,0.250,99.544
'[14:25:38.432]',0.259,0.725,0.655,-0.085,0.246,96.806
'[14:25:38.440]',0.259,0.725,0.655,-0.102,0.243,93.481
'[14:25:38.448]',0.259,0.721,0.655,-0.121,0.240,90.157
'[14:25:38.456]',0.259,0.715,0.665,-0.138,0.238,86.636
'[14:25:38.464]',0.265,0.715,0.675,-0.151,0.235,83.116
'[14:25:38.472]',0.259,0.715,0.680,-0.165,0.232,79.987
'[14:25:38.480]',0.259,0.721,0.670,-0.178,0.230,77.640
'[14:25:38.488]',0.259,0.715,0.665,-0.189,0.229,75.685
'[14:25:38.496]',0.259,0.715,0.670,-0.198,0.231,74.316
'[14:25:38.504]',0.259,0.721,0.665,-0.207,0.237,73.142
'[14:25:38.512]',0.265,0.715,0.660,-0.216,0.246,72.360
'[14:25:38.520]',0.280,0.705,0.660,-0.224,0.263,71.578
'[14:25:38.528]',0.295,0.689,0.665,-0.229,0.286,70.991
'[14:25:38.536]',0.310,0.686,0.675,-0.233,0.315,70.600
'[14:25:38.544]',0.310,0.680,0.685,-0.235,0.349,70.404
'[14:25:38.552]',0.299,0.689,0.695,-0.238,0.386,70.209
'[14:25:38.560]',0.275,0.705,0.685,-0.236,0.426,70.013
'[14:25:38.568]',0.240,0.730,0.670,-0.236,0.465,69.622
'[14:25:38.576]',0.220,0.744,0.655,-0.233,0.503,69.622
'[14:25:38.584]',0.225,0.744,0.660,-0.230,0.539,69.426
'[14:25:38.592]',0.235,0.740,0.665,-0.226,0.566,69.231
'[14:25:38.600]',0.230,0.744,0.680,-0.221,0.588,69.035
'[14:25:38.608]',0.230,0.754,0.700,-0.215,0.611,68.840
'[14:25:38.616]',0.230,0.760,0.716,-0.207,0.631,68.644
'[14:25:38.624]',0.235,0.766,0.740,-0.201,0.649,68.449
'[14:25:38.632]',0.230,0.766,0.770,-0.195,0.664,68.057
'[14:25:38.640]',0.240,0.754,0.800,-0.189,0.674,67.666
'[14:25:38.648]',0.250,0.750,0.825,-0.181,0.682,67.471
'[14:25:38.656]',0.254,0.744,0.845,-0.173,0.688,67.275
'[14:25:38.664]',0.259,0.744,0.865,-0.165,0.690,66.884
'[14:25:38.672]',0.254,0.744,0.881,-0.158,0.689,66.493
'[14:25:38.680]',0.259,0.740,0.874,-0.150,0.685,66.102
'[14:25:38.688]',0.275,0.734,0.840,-0.142,0.678,65.711
'[14:25:38.696]',0.305,0.730,0.745,-0.136,0.669,65.124
'[14:25:38.704]',0.385,0.715,0.575,-0.130,0.658,64.733
'[14:25:38.712]',0.495,0.686,0.345,-0.124,0.644,64.342
'[14:25:38.720]',0.590,0.629,0.115,-0.119,0.629,63.755
'[14:25:38.728]',0.455,0.615,0.015,-0.113,0.612,63.364
'[14:25:38.736]',0.020,0.779,0.065,-0.110,0.593,62.777
'[14:25:38.744]',0.000,0.955,0.095,-0.105,0.575,62.386
'[14:25:38.752]',0.000,0.990,0.085,-0.102,0.556,61.995
'[14:25:38.760]',0.079,0.855,0.165,-0.099,0.540,61.604
'[14:25:38.768]',0.245,0.744,0.289,-0.096,0.523,61.408
'[14:25:38.776]',0.315,0.695,0.415,-0.094,0.507,61.017
'[14:25:38.784]',0.335,0.680,0.515,-0.091,0.494,60.626
'[14:25:38.792]',0.340,0.680,0.605,-0.087,0.483,60.430
'[14:25:38.800]',0.340,0.680,0.690,-0.083,0.473,60.039
'[14:25:38.808]',0.344,0.680,0.755,-0.079,0.463,59.844
'[14:25:38.816]',0.350,0.680,0.800,-0.074,0.455,59.452
'[14:25:38.824]',0.350,0.686,0.825,-0.068,0.447,59.061
'[14:25:38.832]',0.344,0.686,0.845,-0.059,0.440,58.670
'[14:25:38.840]',0.344,0.689,0.860,-0.051,0.433,58.279
'[14:25:38.848]',0.344,0.689,0.869,-0.039,0.427,57.888
'[14:25:38.856]',0.350,0.686,0.874,-0.026,0.422,57.497
'[14:25:38.864]',0.355,0.686,0.881,-0.012,0.417,57.106
'[14:25:38.872]',0.365,0.680,0.885,0.003,0.413,56.910
'[14:25:38.880]',0.370,0.676,0.895,0.017,0.408,56.323
'[14:25:38.888]',0.380,0.670,0.905,0.032,0.403,55.932
'[14:25:38.896]',0.385,0.664,0.910,0.048,0.399,55.541
'[14:25:38.904]',0.395,0.664,0.915,0.062,0.396,55.346
'[14:25:38.912]',0.405,0.660,0.910,0.080,0.392,54.954
'[14:25:38.920]',0.415,0.654,0.905,0.099,0.388,54.563
'[14:25:38.928]',0.425,0.650,0.895,0.119,0.383,54.172
'[14:25:38.936]',0.435,0.645,0.885,0.139,0.379,53.977
